[2025-07-11 17:26:38] 程序启动
[2025-07-11 17:26:38] 初始训练完成
[2025-07-11 17:43:38] 程序启动
[2025-07-11 17:43:38] 初始训练完成
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:25] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:26] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:44:27] 自主学习损失足够小，训练停止
[2025-07-11 17:44:44] AI自动-用户输入: hi
[2025-07-11 17:44:44] AI自动-回复: his
[2025-07-11 17:44:45] AI自动-用户输入: hi
[2025-07-11 17:44:45] AI自动-回复: his
[2025-07-11 17:44:49] 手动纠错-上一次AI输出: his
[2025-07-11 17:44:54] 手动纠错-修正后答案: hi
[2025-07-11 17:44:54] 手动纠错-已保存修正答案并开始自我学习
[2025-07-11 17:44:54] 手动纠错-自我学习本轮平均损失: 0.0001
[2025-07-11 17:44:54] 手动纠错-自我学习损失足够小，训练停止
[2025-07-11 17:44:58] AI自动-用户输入: hi
[2025-07-11 17:44:58] AI自动-回复: his
[2025-07-11 17:44:59] 手动纠错-上一次AI输出: his
[2025-07-11 17:45:30] 程序启动
[2025-07-11 17:45:30] 初始训练完成
[2025-07-11 17:45:38] 开始联网探索
[2025-07-11 17:45:42] 开始联网探索
[2025-07-11 17:45:42] 开始联网探索
[2025-07-11 17:45:42] 开始联网探索
[2025-07-11 17:45:44] 开始联网探索
[2025-07-11 17:45:44] 开始联网探索
[2025-07-11 17:45:46] 开始自主学习
[2025-07-11 17:45:46] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:45:46] 自主学习损失足够小，训练停止
[2025-07-11 17:45:48] 手动纠错-无可纠正AI输出
[2025-07-11 17:49:47] 程序启动
[2025-07-11 17:49:47] 初始训练完成
[2025-07-11 17:49:50] 开始联网探索
[2025-07-11 17:50:40] 开始自主学习
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.4714
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.4727
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.5022
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.4381
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.3787
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.3850
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.3517
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.3448
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.3260
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.3076
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.2904
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.2672
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.2420
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.2141
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.1864
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.1581
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.1320
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.1096
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.0914
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.0774
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.0677
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.0659
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.0817
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.0575
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.0486
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.0397
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.0379
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.0339
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.0284
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.0255
